Column_0,Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11
-0.704363065618158,-1.3302031115337554,-1.2796691628044465,-2.0034018935132356,-2.3554483930141212,-0.2610883794856545,-0.4931357307097415,-1.784064686739976,-1.9172234023051211,-0.4375541674015494,-1.8828225274601653,-1.9533124731852423
1.2576357021078597,0.806779035755983,0.08487368282878936,0.32141598375136865,-0.38825681374460985,0.5325328499937111,0.634548276573791,0.8059264830916844,0.4879177777199397,0.46247686492723067,1.1869855738190866,0.9466546662078965
0.49018132656543445,0.6887191403393422,-0.032331523206145046,0.5398378375589695,-0.055557166653614126,-0.34183480368363867,-0.6290661529253918,-0.6388100577456299,-0.9124898747970794,1.0660675224048344,1.517356556734201,1.1905996674824357
-1.0995494987471846,-1.1752453087065708,0.6392354266542294,-0.8280765802319956,0.044989094983475184,0.5897852700237136,1.566262876843047,0.6153834488780215,0.6917216584190287,0.850638924017607,0.10107773640896868,1.537003723694683
-0.3309382933393766,0.03919380537838859,0.07881322333033684,0.3790149254521789,-0.5543829235297996,-2.7256882980612605,-1.5167363702928962,-1.1863739820118644,-2.1471457670269696,-2.1125602638235765,1.3426902483828884,0.594928686193173
1.0074057239872092,1.2028166288977868,-0.9618259539080007,0.4390508428124807,-0.13325270309709883,0.6725641627903837,0.8267160127213499,1.2254315401114053,0.770635806732406,0.7888187417110344,0.9467708033736467,0.2559519190559789
0.6443993484828021,0.18384570355801352,0.43428834765562335,-1.3873231522115668,-0.9923957799789052,0.420170004209166,0.5163773461274278,0.481880201895039,0.3368376784552496,0.07211057452936528,0.3881081417898522,-0.3484116652930394
2.06055496142429,1.4711062840675044,-0.1220424845589494,0.12038610538757477,2.1508569952973056,1.1559908943902588,0.7693313148887977,-0.3476878485244607,0.22499799200087583,1.2215690517021147,0.19725506549341085,-0.03401577645728285
-1.2130928188579917,0.9133204135769346,-0.08445228985877318,0.6593046926926243,0.05811107623560503,-1.3098062144569842,0.37582306772750745,-0.06924117800484893,0.4250505086055449,-1.0558879922652513,-0.12809222326204467,0.8222281669655754
0.6647144865147054,0.34148859621436534,-0.26242762905054284,0.8241075110946268,0.7297063969044015,0.9994908845549682,0.5804351550821515,0.14846516920698197,0.4099329351780151,0.3689105382114092,-1.0592813326186576,0.2520247407912217
0.8096863028322826,0.9915961979148091,0.07387647177918043,1.4805379498082982,1.6025108334091074,0.5225979105462555,0.00487092949333813,0.0977275052190851,0.9050169744870146,0.21519750107051674,0.4779299179912218,0.22937687022172604
0.5760976871414988,-0.9775454777825794,-0.5865947731037466,-0.9068645250243071,-0.4147450453133679,-0.016995226111559774,1.5255804447418482,0.01355856916196239,0.6929624104896125,1.339556989898608,0.6366735661495712,-0.4562645434364651
-1.4037149785034893,-1.0613228021775114,0.07074748028159539,-0.014471852185812822,-1.0247577756906445,0.4902249324042815,1.4124444570741341,0.3626256817598035,0.41817111571982407,-0.8601734100750544,-0.8787501195605193,-0.33310088586959097
-1.278263446788587,-0.1400147950913467,0.2830284639464399,0.7789653452790309,-0.10821557576770433,1.6736713092213,1.7182759950021873,0.5060406379869596,0.6916552608031745,0.6093661855227556,-0.21188499564479868,-0.6801823844548924
-0.5895641234197835,0.6645480770922456,0.23684013484746835,-0.07659953918286665,0.30986999587106273,-0.2614861593202534,-1.0561138338232927,-0.6848801690485153,-0.3303487063686133,0.12433721769605381,0.1319364532533467,0.03436550367042832
-1.5809483822130272,-1.2022161895109935,-0.4467185026408372,-0.6856629928429877,-1.0234805979007786,-0.98800169353842,-1.0934668230815372,-1.0622458742713308,0.5500839589579098,-0.8910045237488704,-0.673001260790433,0.11828643606335476
1.0849914001638563,1.1286190534803986,0.26625201245256747,-0.25526139412438054,-0.4666579355098058,1.1483776697354116,-0.5548736379343063,-0.08093525665354774,-0.09500198128738743,0.3094562932535639,-0.1769985261939466,-0.28889305054179326
0.7829061791800233,0.9678960644000586,0.09238312987586866,-0.08506103710792844,-0.22526568970648617,0.08083354557932979,-0.8980531594950658,0.7682535533330154,-0.2867707303428074,-0.47148303741941944,0.9700767849326776,0.0014705300263340227
1.2947662820573427,1.7645694644975183,1.1959483968413327,1.2536805732135352,0.24708176039811863,0.9834942612780231,1.4816432257827319,0.38926202929011816,0.348695656471154,0.25893555793096845,1.7351031104274903,1.313123298982488
0.21105400425275847,-0.3860413909840798,-0.01813551904071494,0.21653021181427537,0.7782745739954884,-1.0646928891913883,-1.4652468705349355,-1.9202823259315747,-1.97395243879047,-1.279652646759013,-1.2180545082651415,-1.449750071288657
